language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,n,t,-,a,-,-,y,-
jion1236,n,t,-,e,-,-,y,-
shee1238,-,v,-,-,-,-,u,-
shee1238,-,-,-,-,-,-,u,-
youn1235,-,-,-,a,u,a,u,-
youn1235,-,t,h,e,N,a,u,-
east2369,n,-,-,-,-,-,o,-
pana1310,g,-,-,a,-,-,u,-
nort2748,-,l,-,y,-,-,o,-
east2371,-,t,-,S,-,-,u,-
pahn1237,-,t,-,S,-,-,o,-
pahn1237,-,t,-,S,-,-,a,N
wuna1248,-,t,-,S,-,-,u,N
nort3244,n,t,-,3,-,-,u,-
hmon1264,n,d,-,a,-,-,u,-
hmon1333,n,d,-,o,-,-,w,-
larg1235,-,t,S,a,-,-,o,-
buna1273,n,t,-,a,-,-,3,-
buna1273,n,t,-,a,-,-,u,-
numa1251,n,t,-,E,-,-,y,-
