language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
pahn1237,-,-,a,-,N,-,-,o,-,-,-
pahn1237,-,-,a,-,N,-,-,o,N,-,-
wuna1248,n,-,a,-,N,N,q,u,N,-,-
east2371,q,-,o,-,q,-,-,u,-,-,-
youn1235,k,-,3,-,k,-,-,a,N,-,-
youn1235,k,-,3,-,k,-,-,a,N,-,-
pana1310,k,-,a,-,t,-,L,a,N,-,-
jion1236,k,-,a,-,-,-,-,-,N,-,-
jion1236,k,-,a,-,-,-,-,-,N,-,-
shee1238,k,-,a,-,k,-,y,e,n,-,-
shee1238,k,-,a,-,k,-,-,i,n,k,a
hmon1264,k,a,3,-,t,-,L,a,N,-,-
hmon1333,t,-,-,-,-,-,S,a,d,-,a
buna1273,k,-,o,-,t,-,L,o,-,-,-
buna1273,k,-,u,N,t,-,L,3,N,-,-
