language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
pahn1237,-,-,-,-,-,-,-,-,a,-,N,-,-,N,-
pahn1237,-,-,-,-,-,-,-,-,a,-,N,-,-,N,-
wuna1248,-,-,-,-,n,-,-,-,a,-,N,-,n,n,-
east2371,-,-,-,-,q,-,u,p,i,-,-,-,-,-,-
youn1235,-,-,-,-,t,-,-,-,a,-,t,-,-,u,-
youn1235,-,-,-,-,t,-,-,-,a,-,t,-,-,u,-
pana1310,-,-,-,-,t,-,-,-,-,-,s,h,y,o,-
jion1236,-,-,-,-,t,-,-,h,e,-,-,-,y,-,-
jion1236,-,-,-,-,t,-,-,h,e,-,-,-,-,-,-
shee1238,-,-,-,-,N,y,o,k,a,-,-,-,-,-,-
shee1238,-,-,-,-,N,y,o,k,a,-,-,-,-,-,-
nort3244,-,-,-,p,l,-,-,-,a,-,-,-,-,N,-
hmon1264,-,-,-,p,l,-,-,-,a,-,-,-,-,N,-
hmon1333,-,-,-,p,l,-,-,-,a,-,-,-,-,-,-
larg1235,a,t,S,h,-,-,-,-,a,-,-,-,-,o,-
buna1273,-,-,-,-,5,-,-,-,a,-,-,-,-,u,-
buna1273,-,-,-,-,k,-,-,-,a,t,L,-,-,3,N
