language,x1,x2,x3,x4,x5,x6,x7,x8,x9
east2369,-,-,l,-,o,-,N,3,u
pana1310,-,-,d,-,u,-,N,7,N
nort2748,-,-,n,-,a,-,N,-,u
east2371,-,-,n,-,a,-,N,-,v
nort3244,-,-,l,u,a,-,-,-,-
hmon1264,-,-,l,w,a,t,L,e,-
hmon1333,w,3,l,w,3,d,-,e,-
larg1235,-,-,l,-,a,-,-,a,o
