language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
pahn1237,-,-,-,-,-,p,-,-,-,h,a
pahn1237,-,-,-,-,-,p,-,-,-,-,a
wuna1248,-,-,-,-,-,p,-,-,-,h,a
east2371,-,-,-,-,-,S,a,N,t,s,a
youn1235,-,-,-,t,3,p,-,-,-,-,u
youn1235,m,a,N,t,s,h,-,-,-,-,o
youn1235,m,a,N,t,s,h,-,-,-,-,u
pana1310,-,-,-,-,-,p,-,-,-,-,u
jion1236,l,e,N,-,-,p,-,-,-,-,u
jion1236,l,e,N,-,-,p,-,-,-,-,u
shee1238,-,-,m,-,o,p,-,-,-,h,u
shee1238,-,-,m,-,o,p,-,-,-,h,o
nort3244,-,-,-,-,-,p,-,-,-,-,o
hmon1264,-,-,-,-,-,p,-,-,-,-,u
hmon1333,-,-,-,-,-,p,-,-,-,-,o
larg1235,-,-,-,-,-,p,-,-,-,-,o
buna1273,-,-,-,-,-,p,-,-,-,u,o
buna1273,-,-,-,-,-,p,-,-,-,-,o
