language,x1,x2,x3,x4,x5
east2369,-,s,-,e,i
nort2748,t,s,-,E,-
east2371,d,z,-,E,-
nort3244,d,z,-,a,-
hmon1264,t,s,-,a,-
hmon1333,t,s,y,a,-
larg1235,t,S,i,e,-
buna1273,-,8,-,3,N
