language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
pahn1237,-,a,-,m,-,p,o,-,-,-
pahn1237,-,a,-,m,-,-,u,-,-,-
wuna1248,n,a,N,m,-,y,a,-,-,N
east2371,-,-,-,b,-,-,u,-,-,-
youn1235,-,-,-,m,-,-,u,-,-,-
youn1235,-,-,-,m,-,-,u,h,o,u
pana1310,-,-,-,b,-,-,o,-,-,-
jion1236,-,-,-,m,-,p,a,-,-,-
jion1236,-,-,-,m,-,p,a,-,-,-
shee1238,-,-,-,m,-,-,u,-,-,i
shee1238,-,-,-,m,-,-,u,-,-,i
nort3244,-,-,-,m,-,p,e,-,-,-
hmon1264,-,-,-,m,-,b,e,-,-,-
hmon1333,-,-,-,m,-,b,e,-,-,-
larg1235,-,-,-,n,t,s,i,-,-,-
buna1273,-,-,-,m,-,p,e,-,-,y
buna1273,-,-,-,m,-,p,e,-,-,-
