language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,n,-,a,N,-,-
jion1236,-,-,n,-,a,N,-,-
shee1238,-,-,n,-,u,N,-,-
shee1238,-,-,n,-,u,N,-,-
youn1235,-,-,l,-,3,N,-,a
youn1235,-,-,l,-,3,N,N,a
east2369,-,-,n,-,o,N,-,-
pana1310,-,-,n,-,o,N,-,-
nort2748,-,-,n,-,o,N,-,-
east2371,-,-,n,-,a,N,-,-
pahn1237,o,-,-,m,o,-,-,-
pahn1237,a,-,N,m,o,N,-,-
wuna1248,-,-,n,-,u,N,-,-
nort3244,-,-,n,-,a,N,-,-
hmon1264,-,-,n,-,a,N,-,-
hmon1333,-,-,n,-,a,-,-,-
larg1235,-,-,n,-,a,u,-,-
buna1273,-,-,n,-,o,-,-,-
buna1273,a,N,n,-,o,N,-,-
numa1251,-,-,n,-,o,N,-,-
