language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,8,-,-,o,-,-,-,-,-
jion1236,-,8,y,a,u,-,-,-,-,-
shee1238,-,s,-,-,u,-,-,-,-,-
shee1238,-,s,-,-,o,-,-,-,-,-
youn1235,-,s,-,-,o,-,-,-,-,-
youn1235,-,s,-,-,o,-,-,-,-,-
east2369,-,S,h,-,u,-,-,-,-,-
pana1310,-,s,y,-,u,-,-,-,-,-
nort2748,-,S,-,-,o,-,-,-,-,-
pahn1237,t,S,h,-,a,-,-,-,-,-
pahn1237,t,S,-,-,a,-,-,-,-,-
wuna1248,-,S,-,-,o,-,-,-,-,u
hmon1264,-,S,-,-,a,3,5,d,Z,u
hmon1333,-,S,-,-,3,-,-,-,-,w
buna1273,-,s,h,-,o,-,-,-,-,u
buna1273,-,s,h,-,o,-,-,-,-,-
numa1251,-,s,-,-,o,-,-,-,-,u
