language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
jion1236,-,-,-,-,p,-,o,-,-,-,-
jion1236,-,-,-,-,p,a,u,-,-,-,-
shee1238,-,-,-,-,p,-,o,-,-,-,-
shee1238,-,-,-,-,p,-,o,-,-,-,-
youn1235,-,-,-,-,p,-,u,-,-,y,-
youn1235,-,-,-,-,p,-,u,-,-,y,-
east2369,-,-,-,-,p,-,i,-,-,-,-
pana1310,-,-,-,-,p,-,u,-,-,-,-
nort2748,-,-,-,-,p,-,o,n,q,w,e
east2371,-,-,-,-,p,-,a,-,-,-,-
pahn1237,-,-,-,-,p,-,o,-,-,-,-
pahn1237,-,-,-,-,v,-,a,-,-,N,-
wuna1248,-,-,-,-,p,-,e,-,-,i,-
nort3244,-,-,-,-,p,-,u,-,-,-,-
hmon1264,t,S,a,u,Z,-,u,-,-,-,-
hmon1333,n,-,-,-,d,-,u,-,-,-,-
larg1235,-,-,-,-,p,-,u,-,-,-,-
buna1273,-,-,-,-,p,a,3,-,-,-,-
buna1273,-,-,-,-,p,a,u,-,-,-,-
numa1251,-,-,-,-,p,-,u,-,e,y,-
