language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,t,S,-,i,-,-
jion1236,-,-,k,y,-,o,N,-
jion1236,N,-,k,y,-,o,N,-
shee1238,-,-,k,y,-,e,-,-
shee1238,-,-,k,y,-,e,-,-
youn1235,-,-,k,-,-,o,N,-
youn1235,k,3,k,-,-,o,N,-
east2369,-,-,-,p,-,i,-,-
pana1310,-,-,-,p,-,a,-,-
nort2748,p,i,q,-,-,o,-,-
east2371,-,-,q,-,-,u,Z,e
pahn1237,-,a,y,-,-,o,-,-
pahn1237,t,e,i,k,-,E,-,-
wuna1248,-,-,y,-,-,u,N,-
nort3244,-,-,t,a,-,o,-,-
hmon1264,-,-,-,-,-,o,N,-
hmon1333,-,-,t,-,-,o,-,-
larg1235,-,-,t,a,-,o,-,-
buna1273,-,-,x,-,-,e,y,-
buna1273,-,-,8,a,u,a,-,-
numa1251,-,-,x,-,-,o,n,-
