language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
pahn1237,q,-,-,o,p,-,-,-,y,a,-
pahn1237,k,-,-,o,N,-,t,-,y,a,-
wuna1248,k,-,-,u,N,-,t,-,s,a,-
east2371,g,-,-,u,g,-,-,-,-,u,-
youn1235,-,-,f,o,t,3,t,-,y,a,N
youn1235,-,-,f,o,k,3,t,-,y,a,N
pana1310,t,S,h,u,N,-,t,S,h,u,N
jion1236,t,-,-,-,-,-,-,-,S,a,N
jion1236,k,-,-,-,-,-,-,-,-,a,-
shee1238,t,-,-,o,N,-,k,h,y,u,N
shee1238,t,-,-,o,N,-,k,h,y,u,N
nort3244,-,-,-,-,-,-,t,-,S,a,N
hmon1264,-,-,-,-,-,-,t,-,S,a,N
hmon1333,-,-,-,-,-,-,t,-,S,a,-
larg1235,-,-,-,a,-,-,t,-,S,a,u
buna1273,k,-,-,3,-,-,t,-,S,o,-
buna1273,k,-,-,a,-,-,t,-,S,o,N
