language,x1,x2,x3,x4,x5
pahn1237,p,h,-,o,-
pahn1237,p,h,-,o,-
wuna1248,t,y,-,a,N
east2371,-,-,-,o,-
youn1235,t,h,-,o,u
youn1235,t,h,-,o,u
pana1310,k,h,w,a,-
jion1236,-,w,-,a,-
jion1236,-,v,-,a,-
nort3244,-,f,-,a,u
hmon1264,-,L,-,a,3
hmon1333,-,l,-,3,w
larg1235,t,L,-,a,o
buna1273,t,S,-,a,-
buna1273,t,-,-,a,-
