language,x1,x2,x3,x4
jion1236,m,-,3,N
jion1236,m,-,a,N
shee1238,m,-,u,N
shee1238,m,-,u,N
youn1235,-,-,-,N
youn1235,-,-,-,N
east2369,m,-,o,N
pana1310,7,-,-,N
nort2748,m,-,u,-
east2371,m,-,u,-
pahn1237,m,-,3,-
pahn1237,m,-,u,-
wuna1248,m,-,-,-
nort3244,n,-,e,-
hmon1264,k,-,a,o
hmon1333,k,-,-,o
larg1235,t,S,i,-
buna1273,k,-,3,-
buna1273,k,-,a,u
numa1251,k,-,E,y
