language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
jion1236,-,-,n,-,e,-,-,y,-,Z,a,-
jion1236,-,-,l,-,a,-,-,N,-,8,a,-
shee1238,-,-,h,-,a,-,-,n,-,-,a,-
shee1238,t,s,h,-,a,-,-,n,-,-,a,-
youn1235,-,-,h,-,o,-,N,n,-,-,3,n
youn1235,-,-,k,-,3,-,-,l,-,-,i,-
east2369,-,-,q,-,e,-,-,i,-,S,i,-
nort2748,-,-,q,-,o,-,-,n,-,-,a,N
east2371,-,-,m,-,E,-,-,y,-,-,o,-
pahn1237,-,-,q,-,a,-,-,y,-,-,o,-
pahn1237,-,-,k,-,a,-,-,y,-,-,a,N
wuna1248,-,-,h,-,o,u,m,p,-,-,o,u
nort3244,-,-,l,u,a,-,-,-,t,S,i,-
hmon1264,t,-,L,-,a,-,-,N,t,S,3,-
larg1235,-,-,q,-,a,-,-,-,-,S,i,-
