language,x1,x2,x3,x4,x5
pahn1237,-,5,-,i,-
pahn1237,-,5,-,i,-
wuna1248,-,n,-,-,-
east2371,-,S,-,i,-
youn1235,-,5,-,i,-
youn1235,-,5,-,i,-
pana1310,-,n,y,i,N
jion1236,-,5,-,i,N
jion1236,-,5,-,i,N
shee1238,-,N,-,i,n
shee1238,-,N,-,i,n
hmon1264,-,5,-,a,-
hmon1333,-,5,y,a,-
buna1273,-,m,-,3,-
buna1273,s,h,-,a,N
