language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
jion1236,k,l,-,o,-,-,-,-,-,-,-,-,-
jion1236,k,l,a,u,-,-,-,-,-,-,-,-,-
shee1238,k,y,-,o,-,-,-,-,-,-,-,-,-
shee1238,k,y,-,o,-,-,-,-,-,-,-,-,-
youn1235,k,y,-,u,-,-,-,-,-,-,-,-,-
youn1235,k,y,-,e,-,-,-,-,-,-,-,-,-
east2369,-,L,-,u,-,-,-,-,-,-,-,-,-
pana1310,t,L,-,u,-,-,-,-,-,-,-,-,-
nort2748,q,w,-,o,-,-,-,-,-,-,-,-,-
east2371,q,w,-,a,-,-,-,-,-,-,-,-,-
pahn1237,k,-,-,o,-,-,-,-,-,-,-,-,-
wuna1248,k,w,a,u,-,-,-,-,-,-,-,-,-
nort3244,t,l,-,e,-,-,-,-,-,-,-,-,u
hmon1264,t,L,-,a,-,-,-,-,-,-,-,-,3
larg1235,t,L,-,o,e,y,n,t,s,i,l,i,e
buna1273,t,L,-,o,-,-,-,-,-,-,-,-,u
buna1273,t,L,-,o,-,-,-,-,-,-,-,-,-
numa1251,t,L,y,o,-,-,-,-,-,-,-,-,-
