language,x1,x2,x3,x4
pahn1237,-,-,v,a
pahn1237,-,-,v,a
wuna1248,-,-,w,a
east2371,-,-,v,-
youn1235,-,-,u,-
youn1235,-,-,u,-
pana1310,w,-,u,-
jion1236,-,-,u,-
jion1236,-,-,u,-
shee1238,-,-,u,-
shee1238,-,-,u,-
nort3244,7,a,o,-
hmon1264,7,a,o,-
hmon1333,-,-,o,-
larg1235,-,a,-,-
buna1273,-,-,u,o
buna1273,-,a,u,-
