language,x1,x2,x3,x4,x5,x6,x7
jion1236,-,m,-,-,-,i,-
jion1236,-,m,-,-,-,i,-
shee1238,-,v,-,-,-,a,-
shee1238,-,v,-,-,-,a,-
youn1235,-,n,-,-,-,i,-
youn1235,-,n,-,-,-,i,-
east2369,-,n,-,-,-,e,n
east2369,-,-,-,-,-,i,-
pana1310,-,l,o,t,-,i,N
nort2748,-,Z,-,-,-,i,-
nort2748,-,-,-,-,-,E,-
east2371,t,E,-,-,-,E,-
pahn1237,-,-,-,-,-,N,-
pahn1237,-,-,-,-,-,N,-
wuna1248,-,w,-,-,-,o,-
nort3244,-,7,-,-,-,i,-
hmon1264,-,n,-,d,a,3,-
hmon1333,-,n,-,d,-,3,w
larg1235,-,n,-,t,S,i,-
larg1235,-,-,-,t,h,a,o
buna1273,-,-,-,-,-,o,-
buna1273,-,-,-,-,-,u,N
numa1251,-,y,-,-,-,i,-
