language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,-,m,-,-,E,-
jion1236,-,-,-,m,-,-,a,y
shee1238,-,-,-,m,-,-,u,n
shee1238,-,-,-,m,-,-,u,n
youn1235,-,-,-,f,-,-,u,n
youn1235,-,-,-,f,-,-,u,n
east2369,-,-,-,m,-,h,i,-
pana1310,-,-,-,m,-,-,o,N
nort2748,-,-,-,q,o,S,E,-
east2371,-,-,-,q,u,s,E,-
pahn1237,-,-,-,m,-,-,i,-
pahn1237,-,-,-,q,a,5,i,-
wuna1248,t,e,i,m,-,-,i,N
nort3244,-,-,-,n,-,-,a,-
hmon1264,-,-,-,n,-,-,a,-
hmon1333,-,-,-,n,-,y,a,-
larg1235,-,-,-,n,-,i,e,-
buna1273,-,-,-,m,-,-,a,y
buna1273,f,a,-,m,-,-,i,N
numa1251,-,-,-,m,-,-,o,y
