language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
jion1236,-,-,-,-,5,-,-,a,N,-
jion1236,-,-,-,-,5,-,-,a,N,-
shee1238,-,-,-,-,N,-,y,u,N,-
shee1238,-,-,-,-,N,-,y,u,N,-
youn1235,-,-,-,-,t,-,y,a,N,-
youn1235,-,-,-,-,t,-,y,a,N,-
east2369,-,-,-,-,n,-,i,a,N,-
pana1310,-,-,-,-,n,-,y,o,N,-
nort2748,t,-,-,-,S,-,-,o,N,-
east2371,t,h,E,p,y,-,-,a,-,-
pahn1237,-,-,-,-,5,-,-,o,-,-
pahn1237,-,-,-,-,5,-,-,o,N,-
wuna1248,-,-,-,-,5,t,S,o,-,-
nort3244,-,-,-,-,5,-,-,a,o,-
hmon1264,-,-,-,-,5,-,-,a,o,-
hmon1333,-,-,-,-,Z,-,-,-,o,w
larg1235,-,-,-,-,n,-,-,i,o,-
buna1273,-,-,-,-,5,-,-,a,-,-
buna1273,-,-,-,-,5,-,-,i,-,-
numa1251,-,-,-,-,5,-,-,e,-,-
