language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
jion1236,-,m,-,-,p,-,l,-,a,N,-,-
jion1236,-,m,-,-,p,-,l,-,o,N,-,-
shee1238,-,-,-,-,p,-,y,-,o,N,-,-
shee1238,-,-,-,-,p,-,y,-,o,N,-,-
youn1235,-,m,-,-,-,-,y,-,o,N,-,-
youn1235,-,m,-,-,-,-,y,-,o,N,-,-
east2369,-,q,-,-,-,-,-,-,a,n,3,u
pana1310,-,L,-,-,-,-,y,-,u,L,y,u
nort2748,-,q,o,n,-,-,-,-,u,-,-,-
east2371,-,q,u,n,-,-,-,-,u,-,-,-
pahn1237,-,q,a,m,p,h,y,-,o,-,-,-
pahn1237,-,q,a,n,-,-,y,-,a,N,-,-
wuna1248,-,-,-,n,-,-,-,-,u,N,-,-
nort3244,-,m,-,-,p,-,l,-,o,N,-,-
hmon1264,-,m,-,-,b,-,l,-,o,N,-,-
hmon1333,-,m,-,-,b,-,l,-,o,-,-,-
larg1235,a,n,-,-,t,-,L,a,o,-,-,-
buna1273,-,n,-,-,t,-,L,-,o,N,-,-
buna1273,-,n,-,-,t,-,L,-,a,N,-,-
numa1251,-,-,-,-,t,-,L,y,o,u,-,-
