language,x1,x2,x3,x4
shee1238,-,z,o,-
shee1238,-,z,o,-
east2371,-,s,E,-
pahn1237,o,y,o,-
pahn1237,-,y,o,u
wuna1248,-,y,o,u
hmon1264,-,-,a,o
hmon1333,-,t,o,-
